feature,importance
"opening_family_King's Gambit Declined, Mafia Defense",0.0
"opening_family_King's Gambit Declined, Miles Defense",0.0
"opening_family_King's Gambit Declined, Norwalde Variation",0.0
"opening_family_King's Gambit Declined, Petrov's Defense",0.0
"opening_family_King's Gambit Declined, Queen's Knight Defense",0.0
"opening_family_King's Gambit Declined, Soller-Zilbermints Gambit",0.0
"opening_family_King's Gambit, Falkbeer Countergambit Accepted",0.0
"opening_family_King's Gambit, Falkbeer Countergambit, Anderssen Attack",0.0
"opening_family_King's Gambit, Falkbeer Countergambit, Blackburne Attack",0.0
"opening_family_King's Gambit, Falkbeer Countergambit, Charousek Gambit",0.0
"opening_family_King's Gambit, Falkbeer Countergambit, Charousek Gambit Accepted",0.0
"opening_family_King's Gambit Accepted, Rosentreter Gambit, Bird Gambit",0.0
"opening_family_King's Gambit Accepted, Rosentreter Gambit",0.0
"opening_family_King's Gambit Accepted, Quade Gambit",0.0
"opening_family_King's Gambit Accepted, Kieseritzky Gambit, Long Whip",0.0
"opening_family_King's Gambit Accepted, Fischer Defense, Spanish Variation",0.0
"opening_family_King's Gambit Accepted, Gaga Gambit",0.0
"opening_family_King's Gambit Accepted, Ghulam-Kassim Gambit",0.0
"opening_family_King's Gambit Accepted, Gianutio Countergambit",0.0
"opening_family_King's Gambit Accepted, Greco Gambit",0.0
"opening_family_King's Gambit Accepted, Hanstein Gambit",0.0
"opening_family_King's Gambit Accepted, Kieseritzky Gambit, Berlin Defense",0.0
"opening_family_King's Gambit Accepted, Kieseritzky Gambit, Cotter Gambit",0.0
"opening_family_King's Gambit Accepted, Kieseritzky Gambit, Kolisch Defense",0.0
"opening_family_King's Gambit Accepted, Kieseritzky Gambit, Rosenthal Defense",0.0
"opening_family_King's Gambit Accepted, Polerio Gambit",0.0
"opening_family_King's Gambit Accepted, King's Knight Gambit",0.0
"opening_family_King's Gambit Accepted, Lolli Gambit",0.0
"opening_family_King's Gambit Accepted, MacLeod Defense",0.0
"opening_family_King's Gambit Accepted, Mason-Keres Gambit",0.0
"opening_family_King's Gambit Accepted, Mayet Gambit",0.0
"opening_family_King's Gambit Accepted, Modern Defense",0.0
"opening_family_King's Gambit Accepted, Muzio Gambit, Sarratt Defense",0.0
"opening_family_King's Gambit Accepted, Muzio Gambit, Wild Muzio Gambit",0.0
"opening_family_King's Gambit Accepted, Philidor Gambit",0.0
"opening_family_King's Gambit, Falkbeer Countergambit, Charousek Gambit, Morphy Defense",0.0
"opening_family_King's Gambit, Falkbeer Countergambit, Charousek Gambit, Old Line",0.0
"opening_family_King's Gambit, Falkbeer Countergambit, Hinrichsen Gambit",0.0
opening_family_Nimzo-Indian Defense,0.0
opening_family_London System,0.0
opening_family_Marienbad System,0.0
opening_family_Mexican Defense,0.0
opening_family_Mieses Opening,0.0
opening_family_Mikenas Defense,0.0
opening_family_Modern Defense,0.0
opening_family_Montevideo Defense,0.0
opening_family_Neo-Gruenfeld Defense,0.0
"opening_family_Neo-Gruenfeld Defense, with 5.Nf3",0.0
opening_family_Nimzo-Indian Defense #2,0.0
opening_family_Lemming Defense,0.0
opening_family_Nimzo-Larsen Attack,0.0
opening_family_Nimzowitsch Defense,0.0
"opening_family_Nimzowitsch Defense, Declined Variation",0.0
opening_family_Nimzowitsch-Larsen Attack,0.0
opening_family_Old Benoni Defense,0.0
opening_family_Old Benoni Defense #2,0.0
opening_family_Old Indian,0.0
opening_family_Old Indian Defense,0.0
opening_family_Owen Defense,0.0
opening_family_Lion Defense,0.0
"opening_family_Latvian Gambit Accepted, Nimzowitsch Attack",0.0
"opening_family_King's Gambit, Falkbeer Countergambit, Miles Gambit",0.0
opening_family_King's Knight Opening,0.0
"opening_family_King's Gambit, Falkbeer Countergambit, Modern Transfer",0.0
"opening_family_King's Gambit, Falkbeer Countergambit, Nimzowitsch-Marshall Countergambit",0.0
"opening_family_King's Gambit, Falkbeer Countergambit, Staunton Line",0.0
opening_family_King's Indian Attack,0.0
opening_family_King's Indian Defense,0.0
"opening_family_King's Indian, Averbakh, Main Line",0.0
"opening_family_King's Indian, Fianchetto, Classical Variation, 8.e4",0.0
"opening_family_King's Indian, Orthodox, 7...Nbd7 8.Re1",0.0
"opening_family_King's Indian, Saemisch, Panno Main Line",0.0
eco_code_A04,0.0
"opening_family_Latvian Gambit Accepted, Main Line",0.0
opening_family_King's Pawn Game,0.0
opening_family_King's Pawn Opening,0.0
opening_family_Lasker Simul Special,0.0
opening_family_Latvian Gambit,0.0
opening_family_Latvian Gambit Accepted,0.0
"opening_family_Latvian Gambit Accepted, Bilguer Variation",0.0
"opening_family_Latvian Gambit Accepted, Bronstein Attack",0.0
"opening_family_Latvian Gambit Accepted, Foltys-Leonhardt Variation",0.0
"opening_family_Latvian Gambit Accepted, Leonhardt Variation",0.0
eco_code_E29,0.0
eco_code_E28,0.0
eco_code_E27,0.0
eco_code_B12,0.0
eco_code_B38,0.0
eco_code_B39,0.0
eco_code_B40,0.0
eco_code_B41,0.0
eco_code_B42,0.0
eco_code_B43,0.0
eco_code_B44,0.0
eco_code_B45,0.0
eco_code_B46,0.0
eco_code_B47,0.0
eco_code_B48,0.0
eco_code_B49,0.0
eco_code_B50,0.0
eco_code_B51,0.0
eco_code_B52,0.0
eco_code_B53,0.0
eco_code_B54,0.0
eco_code_B55,0.0
eco_code_B56,0.0
eco_code_B57,0.0
eco_code_B58,0.0
eco_code_B37,0.0
eco_code_B36,0.0
eco_code_B35,0.0
eco_code_B23,0.0
eco_code_B14,0.0
eco_code_B15,0.0
eco_code_B16,0.0
eco_code_B17,0.0
eco_code_B18,0.0
eco_code_B19,0.0
eco_code_B20,0.0
eco_code_B21,0.0
eco_code_B22,0.0
eco_code_B24,0.0
eco_code_B34,0.0
eco_code_B25,0.0
eco_code_B26,0.0
eco_code_B27,0.0
eco_code_B28,0.0
eco_code_B29,0.0
eco_code_B30,0.0
eco_code_B31,0.0
eco_code_B32,0.0
eco_code_B33,0.0
eco_code_B59,0.0
eco_code_B60,0.0
eco_code_B61,0.0
eco_code_C01,0.0
eco_code_B92,0.0
eco_code_B93,0.0
eco_code_B94,0.0
eco_code_B95,0.0
eco_code_B96,0.0
eco_code_B97,0.0
eco_code_B98,0.0
eco_code_B99,0.0
eco_code_C00,0.0
eco_code_C02,0.0
eco_code_B90,0.0
eco_code_C03,0.0
eco_code_C04,0.0
eco_code_C05,0.0
eco_code_C06,0.0
eco_code_C07,0.0
eco_code_C08,0.0
eco_code_C09,0.0
eco_code_C10,0.0
eco_code_C11,0.0
eco_code_B91,0.0
eco_code_B89,0.0
eco_code_B62,0.0
eco_code_B77,0.0
eco_code_B63,0.0
eco_code_B67,0.0
eco_code_B70,0.0
eco_code_B71,0.0
eco_code_B72,0.0
eco_code_B73,0.0
eco_code_B74,0.0
eco_code_B75,0.0
eco_code_B76,0.0
eco_code_B78,0.0
eco_code_B88,0.0
eco_code_B79,0.0
eco_code_B80,0.0
eco_code_B81,0.0
eco_code_B82,0.0
eco_code_B83,0.0
eco_code_B84,0.0
eco_code_B85,0.0
eco_code_B86,0.0
eco_code_B87,0.0
eco_code_B13,0.0
eco_code_B11,0.0
eco_code_E26,0.0
eco_code_B10,0.0
eco_code_A32,0.0
eco_code_A33,0.0
eco_code_A34,0.0
eco_code_A35,0.0
eco_code_A36,0.0
eco_code_A37,0.0
eco_code_A38,0.0
eco_code_A39,0.0
eco_code_A42,0.0
eco_code_A43,0.0
eco_code_A44,0.0
eco_code_A45,0.0
eco_code_A46,0.0
eco_code_A47,0.0
eco_code_A48,0.0
eco_code_A49,0.0
eco_code_A50,0.0
eco_code_A51,0.0
eco_code_A52,0.0
eco_code_A53,0.0
eco_code_A54,0.0
eco_code_A31,0.0
eco_code_A30,0.0
eco_code_A29,0.0
eco_code_A17,0.0
eco_code_A08,0.0
eco_code_A09,0.0
eco_code_A10,0.0
eco_code_A11,0.0
eco_code_A12,0.0
eco_code_A13,0.0
eco_code_A14,0.0
eco_code_A15,0.0
eco_code_A16,0.0
eco_code_A18,0.0
eco_code_A28,0.0
eco_code_A19,0.0
eco_code_A20,0.0
eco_code_A21,0.0
eco_code_A22,0.0
eco_code_A23,0.0
eco_code_A24,0.0
eco_code_A25,0.0
eco_code_A26,0.0
eco_code_A27,0.0
eco_code_A55,0.0
eco_code_A56,0.0
eco_code_A57,0.0
eco_code_A96,0.0
eco_code_A86,0.0
eco_code_A87,0.0
eco_code_A88,0.0
eco_code_A89,0.0
eco_code_A90,0.0
eco_code_A91,0.0
eco_code_A92,0.0
eco_code_A94,0.0
eco_code_A95,0.0
eco_code_A97,0.0
eco_code_A84,0.0
eco_code_B00,0.0
eco_code_B02,0.0
eco_code_B03,0.0
eco_code_B04,0.0
eco_code_B05,0.0
eco_code_B06,0.0
eco_code_B07,0.0
eco_code_B08,0.0
eco_code_B09,0.0
eco_code_A85,0.0
eco_code_A83,0.0
eco_code_A58,0.0
eco_code_A69,0.0
eco_code_A59,0.0
eco_code_A60,0.0
eco_code_A61,0.0
eco_code_A62,0.0
eco_code_A64,0.0
eco_code_A65,0.0
eco_code_A66,0.0
eco_code_A67,0.0
eco_code_A68,0.0
eco_code_A70,0.0
eco_code_A82,0.0
eco_code_A71,0.0
eco_code_A72,0.0
eco_code_A73,0.0
eco_code_A74,0.0
eco_code_A75,0.0
eco_code_A76,0.0
eco_code_A77,0.0
eco_code_A80,0.0
eco_code_A81,0.0
eco_code_C12,0.0
eco_code_C13,0.0
eco_code_C14,0.0
eco_code_C15,0.0
eco_code_D41,0.0
eco_code_D42,0.0
eco_code_D43,0.0
eco_code_D44,0.0
eco_code_D45,0.0
eco_code_D46,0.0
eco_code_D47,0.0
eco_code_D48,0.0
eco_code_D50,0.0
eco_code_D51,0.0
eco_code_D52,0.0
eco_code_D53,0.0
eco_code_D55,0.0
eco_code_D56,0.0
eco_code_D57,0.0
eco_code_D58,0.0
eco_code_D59,0.0
eco_code_D60,0.0
eco_code_D61,0.0
eco_code_D67,0.0
eco_code_D70,0.0
eco_code_D40,0.0
eco_code_D39,0.0
eco_code_D38,0.0
eco_code_D25,0.0
eco_code_D16,0.0
eco_code_D17,0.0
eco_code_D18,0.0
eco_code_D19,0.0
eco_code_D20,0.0
eco_code_D21,0.0
eco_code_D22,0.0
eco_code_D23,0.0
eco_code_D24,0.0
eco_code_D26,0.0
eco_code_D37,0.0
eco_code_D27,0.0
eco_code_D28,0.0
eco_code_D30,0.0
eco_code_D31,0.0
eco_code_D32,0.0
eco_code_D33,0.0
eco_code_D34,0.0
eco_code_D35,0.0
eco_code_D36,0.0
eco_code_D71,0.0
eco_code_D73,0.0
eco_code_D74,0.0
eco_code_E13,0.0
eco_code_E04,0.0
eco_code_E05,0.0
eco_code_E06,0.0
eco_code_E07,0.0
eco_code_E08,0.0
eco_code_E09,0.0
eco_code_E10,0.0
eco_code_E11,0.0
eco_code_E12,0.0
eco_code_E14,0.0
eco_code_E01,0.0
eco_code_E15,0.0
eco_code_E17,0.0
eco_code_E18,0.0
eco_code_E19,0.0
eco_code_E20,0.0
eco_code_E21,0.0
eco_code_E22,0.0
eco_code_E24,0.0
eco_code_E25,0.0
eco_code_E02,0.0
eco_code_E00,0.0
eco_code_D75,0.0
eco_code_D86,0.0
eco_code_D76,0.0
eco_code_D77,0.0
eco_code_D78,0.0
eco_code_D79,0.0
eco_code_D80,0.0
eco_code_D81,0.0
eco_code_D82,0.0
eco_code_D83,0.0
eco_code_D85,0.0
eco_code_D87,0.0
eco_code_D97,0.0
eco_code_D88,0.0
eco_code_D89,0.0
eco_code_D90,0.0
eco_code_D91,0.0
eco_code_D92,0.0
eco_code_D93,0.0
eco_code_D94,0.0
eco_code_D95,0.0
eco_code_D96,0.0
eco_code_D15,0.0
eco_code_D14,0.0
eco_code_D13,0.0
eco_code_C51,0.0
eco_code_C42,0.0
eco_code_C43,0.0
eco_code_C44,0.0
eco_code_C45,0.0
eco_code_C46,0.0
eco_code_C47,0.0
eco_code_C48,0.0
eco_code_C49,0.0
eco_code_C50,0.0
eco_code_C52,0.0
eco_code_C40,0.0
eco_code_C53,0.0
eco_code_C54,0.0
eco_code_C55,0.0
eco_code_C56,0.0
eco_code_C57,0.0
eco_code_C58,0.0
eco_code_C59,0.0
eco_code_C60,0.0
eco_code_C61,0.0
eco_code_C41,0.0
eco_code_C39,0.0
eco_code_C63,0.0
eco_code_C26,0.0
eco_code_C16,0.0
eco_code_C17,0.0
eco_code_C18,0.0
eco_code_C19,0.0
eco_code_C21,0.0
eco_code_C22,0.0
eco_code_C23,0.0
eco_code_C24,0.0
eco_code_C25,0.0
eco_code_C27,0.0
eco_code_C38,0.0
eco_code_C29,0.0
eco_code_C30,0.0
eco_code_C31,0.0
eco_code_C32,0.0
eco_code_C33,0.0
eco_code_C34,0.0
eco_code_C35,0.0
eco_code_C36,0.0
eco_code_C37,0.0
eco_code_C62,0.0
eco_code_C64,0.0
eco_code_D12,0.0
eco_code_D01,0.0
eco_code_C92,0.0
eco_code_C93,0.0
eco_code_C94,0.0
eco_code_C95,0.0
eco_code_C96,0.0
eco_code_C97,0.0
eco_code_C98,0.0
eco_code_C99,0.0
eco_code_D00,0.0
eco_code_D02,0.0
eco_code_C90,0.0
eco_code_D03,0.0
eco_code_D04,0.0
eco_code_D05,0.0
eco_code_D06,0.0
eco_code_D07,0.0
eco_code_D08,0.0
eco_code_D09,0.0
eco_code_D10,0.0
eco_code_D11,0.0
eco_code_C91,0.0
eco_code_C89,0.0
eco_code_C65,0.0
eco_code_C75,0.0
eco_code_C66,0.0
eco_code_C67,0.0
eco_code_C68,0.0
eco_code_C69,0.0
eco_code_C70,0.0
eco_code_C71,0.0
eco_code_C72,0.0
eco_code_C73,0.0
eco_code_C74,0.0
eco_code_C77,0.0
eco_code_C88,0.0
eco_code_C78,0.0
eco_code_C79,0.0
eco_code_C80,0.0
eco_code_C82,0.0
eco_code_C83,0.0
eco_code_C84,0.0
eco_code_C85,0.0
eco_code_C86,0.0
eco_code_C87,0.0
"opening_variation_Alekhine Defense: Krejcik Variation, Krejcik Gambit",0.0
opening_variation_Alekhine Defense: Maroczy Variation,0.0
opening_variation_Alekhine Defense: Modern Variation,0.0
opening_variation_Franco-Benoni Defense,0.0
opening_variation_French Defense: Baeuerle Gambit,0.0
opening_variation_French Defense: Banzai-Leong Gambit,0.0
opening_variation_French Defense: Bird Invitation,0.0
opening_variation_French Defense: Burn Variation,0.0
opening_variation_French Defense: Carlson Gambit,0.0
opening_variation_French Defense: Chigorin Variation,0.0
opening_variation_French Defense: Classical Variation,0.0
"opening_variation_French Defense: Classical Variation, Alapin Variation",0.0
"opening_variation_French Defense: Classical Variation, Burn Variation, Main Line",0.0
"opening_variation_French Defense: Classical Variation, Burn Variation, Morozevich Line",0.0
"opening_variation_French Defense: Classical Variation, Delayed Exchange Variation",0.0
"opening_variation_French Defense: Classical Variation, Normal Variation",0.0
"opening_variation_French Defense: Classical Variation, Pollock Variation",0.0
"opening_variation_French Defense: Classical Variation, Richter Attack",0.0
"opening_variation_French Defense: Classical Variation, Richter Attack #2",0.0
"opening_variation_French Defense: Classical Variation, Rubinstein Variation",0.0
"opening_variation_French Defense: Classical Variation, Steinitz Variation",0.0
"opening_variation_French Defense: Classical Variation, Svenonius Variation",0.0
"opening_variation_French Defense: Classical Variation, Swiss Variation",0.0
"opening_variation_French Defense: Classical Variation, Tarrasch Variation",0.0
"opening_variation_French Defense: Classical Variation, Tartakower Variation",0.0
"opening_variation_French Defense: Alekhine-Chatard Attack, Spielmann Variation",0.0
"opening_variation_French Defense: Alekhine-Chatard Attack, Maroczy Variation",0.0
"opening_variation_French Defense: Alekhine-Chatard Attack, Breyer Variation",0.0
"opening_variation_French Defense: Advance Variation, Main Line",0.0
opening_variation_French Defense #2,0.0
opening_variation_French Defense: Advance Variation,0.0
opening_variation_French Defense: Advance Variation #2,0.0
opening_variation_French Defense: Advance Variation #3,0.0
opening_variation_French Defense: Advance Variation #4,0.0
"opening_variation_French Defense: Advance Variation, Euwe Variation",0.0
"opening_variation_French Defense: Advance Variation, Extended Bishop Swap",0.0
"opening_variation_French Defense: Advance Variation, Frenkel Gambit",0.0
"opening_variation_French Defense: Advance Variation, Lputian Variation",0.0
"opening_variation_French Defense: Advance Variation, Milner-Barry Gambit",0.0
"opening_variation_French Defense: Alekhine-Chatard Attack, Albin-Chatard Gambit",0.0
"opening_variation_French Defense: Advance Variation, Nimzowitsch Attack",0.0
"opening_variation_French Defense: Advance Variation, Nimzowitsch Gambit",0.0
"opening_variation_French Defense: Advance Variation, Nimzowitsch System",0.0
"opening_variation_French Defense: Advance Variation, Paulsen Attack",0.0
"opening_variation_French Defense: Advance Variation, Ruisdonk Gambit",0.0
"opening_variation_French Defense: Advance Variation, Wade Variation",0.0
"opening_variation_French Defense: Advance, Steinitz Variation",0.0
opening_variation_French Defense: Alapin Gambit,0.0
opening_variation_French Defense: Alekhine-Chatard Attack,0.0
"opening_variation_French Defense: Classical Variation, Vistaneckis (Nimzowitsch) Variation",0.0
opening_variation_French Defense: Diemer-Duhm Gambit,0.0
opening_variation_French Defense: Exchange Variation,0.0
"opening_variation_French Defense: Rubinstein Variation, Blackburne Defense",0.0
opening_variation_French Defense: Mediterranean Defense,0.0
opening_variation_French Defense: Normal Variation,0.0
opening_variation_French Defense: Orthoschnapp Gambit,0.0
opening_variation_French Defense: Paulsen Variation,0.0
opening_variation_French Defense: Pelikan Variation,0.0
opening_variation_French Defense: Perseus Gambit,0.0
opening_variation_French Defense: Queen's Knight,0.0
opening_variation_French Defense: Reti-Spielmann Attack,0.0
opening_variation_French Defense: Rubinstein Variation,0.0
"opening_variation_French Defense: Rubinstein Variation, Ellis Gambit",0.0
"opening_variation_French Defense: MacCutcheon, Advance Variation",0.0
"opening_variation_French Defense: Rubinstein Variation, Fort Knox Variation",0.0
"opening_variation_French Defense: Rubinstein Variation, Kasparov Attack",0.0
"opening_variation_French Defense: Rubinstein Variation, Maric Variation",0.0
opening_variation_French Defense: Schlechter Variation,0.0
opening_variation_French Defense: Steiner Variation,0.0
opening_variation_French Defense: Steinitz Attack,0.0
opening_variation_French Defense: Steinitz Variation #2,0.0
"opening_variation_French Defense: Steinitz Variation, Boleslavsky Variation",0.0
"opening_variation_French Defense: Steinitz Variation, Gledhill Attack",0.0
opening_variation_French Defense: Marshall Variation,0.0
"opening_variation_French Defense: MacCutcheon Variation, Wolf Gambit",0.0
"opening_variation_French Defense: Exchange Variation, Monte Carlo Variation",0.0
"opening_variation_French Defense: Horwitz Attack, Papa-Ticulat Gambit",0.0
"opening_variation_French Defense: Exchange Variation, Svenonius Variation",0.0
"opening_variation_French Defense: Exchange, Bogoljubov Variation",0.0
opening_variation_French Defense: Franco-Hiva Gambit I,0.0
opening_variation_French Defense: Franco-Hiva Gambit I Accepted,0.0
opening_variation_French Defense: Franco-Hiva Gambit II,0.0
opening_variation_French Defense: Franco-Hiva Gambit III,0.0
"opening_variation_French Defense: Guimard Variation, Thunderbunny Variation",0.0
opening_variation_French Defense: Henneberger Variation,0.0
